elution_time,intensity
4.443329999999999558e+00,5.000000000000000104e-03
4.445000000000000284e+00,-4.000000000000000083e-03
4.446670000000000122e+00,5.000000000000000104e-03
4.448330000000000339e+00,8.999999999999999320e-03
4.450000000000000178e+00,1.000000000000000021e-03
4.451670000000000016e+00,-8.999999999999999320e-03
4.453330000000000233e+00,8.000000000000000167e-03
4.455000000000000071e+00,1.200000000000000025e-02
4.456669999999999909e+00,-2.000000000000000042e-03
4.458330000000000126e+00,-1.499999999999999944e-02
4.459999999999999964e+00,1.000000000000000021e-03
4.461669999999999803e+00,8.999999999999999320e-03
4.463330000000000020e+00,-1.000000000000000021e-03
4.464999999999999858e+00,-1.200000000000000025e-02
4.466669999999999696e+00,3.000000000000000062e-03
4.468329999999999913e+00,8.000000000000000167e-03
4.469999999999999751e+00,-1.000000000000000021e-03
4.471669999999999590e+00,-1.099999999999999936e-02
4.473329999999999806e+00,2.000000000000000042e-03
4.474999999999999645e+00,8.999999999999999320e-03
4.476670000000000371e+00,3.000000000000000062e-03
4.478329999999999700e+00,-1.000000000000000021e-02
4.480000000000000426e+00,-2.000000000000000042e-03
4.481670000000000265e+00,5.000000000000000104e-03
4.483329999999999593e+00,0.000000000000000000e+00
4.485000000000000320e+00,-1.299999999999999940e-02
4.486670000000000158e+00,0.000000000000000000e+00
4.488330000000000375e+00,5.000000000000000104e-03
4.490000000000000213e+00,-2.000000000000000042e-03
4.491670000000000051e+00,-1.700000000000000122e-02
4.493330000000000268e+00,-6.000000000000000125e-03
4.495000000000000107e+00,4.000000000000000083e-03
4.496669999999999945e+00,4.000000000000000083e-03
4.498330000000000162e+00,-5.000000000000000104e-03
4.500000000000000000e+00,7.000000000000000146e-03
4.501669999999999838e+00,1.499999999999999944e-02
4.503330000000000055e+00,1.000000000000000021e-02
4.504999999999999893e+00,-4.000000000000000083e-03
4.506669999999999732e+00,8.999999999999999320e-03
4.508329999999999949e+00,1.799999999999999864e-02
4.509999999999999787e+00,1.099999999999999936e-02
4.511669999999999625e+00,-2.000000000000000042e-03
4.513329999999999842e+00,6.000000000000000125e-03
4.514999999999999680e+00,1.299999999999999940e-02
4.516670000000000407e+00,1.099999999999999936e-02
4.518329999999999735e+00,-3.000000000000000062e-03
4.519999999999999574e+00,5.000000000000000104e-03
4.521670000000000300e+00,1.600000000000000033e-02
4.523329999999999629e+00,1.200000000000000025e-02
4.525000000000000355e+00,-3.000000000000000062e-03
4.526670000000000194e+00,1.000000000000000021e-03
4.528330000000000410e+00,8.000000000000000167e-03
4.530000000000000249e+00,5.000000000000000104e-03
4.531670000000000087e+00,-1.000000000000000021e-02
4.533330000000000304e+00,-2.000000000000000042e-03
4.535000000000000142e+00,1.000000000000000021e-02
4.536669999999999980e+00,5.000000000000000104e-03
4.538330000000000197e+00,-1.099999999999999936e-02
4.540000000000000036e+00,-5.000000000000000104e-03
4.541669999999999874e+00,4.000000000000000083e-03
4.543330000000000091e+00,1.000000000000000021e-03
4.544999999999999929e+00,-1.200000000000000025e-02
4.546669999999999767e+00,-5.000000000000000104e-03
4.548329999999999984e+00,8.000000000000000167e-03
4.549999999999999822e+00,7.000000000000000146e-03
4.551669999999999661e+00,-8.000000000000000167e-03
4.553329999999999878e+00,-4.000000000000000083e-03
4.554999999999999716e+00,6.000000000000000125e-03
4.556670000000000442e+00,3.000000000000000062e-03
4.558329999999999771e+00,-1.099999999999999936e-02
4.559999999999999609e+00,-8.999999999999999320e-03
4.561670000000000336e+00,2.000000000000000042e-03
4.563329999999999664e+00,2.000000000000000042e-03
4.565000000000000391e+00,-7.000000000000000146e-03
4.566670000000000229e+00,-2.000000000000000042e-03
4.568329999999999558e+00,1.099999999999999936e-02
4.570000000000000284e+00,8.999999999999999320e-03
4.571670000000000122e+00,-4.000000000000000083e-03
4.573330000000000339e+00,-5.000000000000000104e-03
4.575000000000000178e+00,8.000000000000000167e-03
4.576670000000000016e+00,1.000000000000000021e-02
4.578330000000000233e+00,-2.000000000000000042e-03
4.580000000000000071e+00,1.000000000000000021e-03
4.581669999999999909e+00,1.499999999999999944e-02
4.583330000000000126e+00,1.799999999999999864e-02
4.584999999999999964e+00,7.000000000000000146e-03
4.586669999999999803e+00,6.000000000000000125e-03
4.588330000000000020e+00,1.899999999999999953e-02
4.589999999999999858e+00,1.700000000000000122e-02
4.591669999999999696e+00,1.000000000000000021e-03
4.593329999999999913e+00,-2.000000000000000042e-03
4.594999999999999751e+00,1.200000000000000025e-02
4.596669999999999590e+00,1.299999999999999940e-02
4.598329999999999806e+00,0.000000000000000000e+00
4.599999999999999645e+00,-5.000000000000000104e-03
4.601670000000000371e+00,7.000000000000000146e-03
4.603329999999999700e+00,6.000000000000000125e-03
4.605000000000000426e+00,-5.000000000000000104e-03
4.606670000000000265e+00,-8.000000000000000167e-03
4.608329999999999593e+00,7.000000000000000146e-03
4.610000000000000320e+00,6.000000000000000125e-03
4.611670000000000158e+00,-7.000000000000000146e-03
4.613330000000000375e+00,-1.299999999999999940e-02
4.615000000000000213e+00,1.000000000000000021e-03
4.616670000000000051e+00,1.000000000000000021e-03
4.618330000000000268e+00,-1.200000000000000025e-02
4.620000000000000107e+00,-1.799999999999999864e-02
4.621669999999999945e+00,-1.000000000000000021e-03
4.623330000000000162e+00,3.000000000000000062e-03
4.625000000000000000e+00,-7.000000000000000146e-03
4.626669999999999838e+00,-1.499999999999999944e-02
4.628330000000000055e+00,-4.000000000000000083e-03
4.629999999999999893e+00,0.000000000000000000e+00
4.631669999999999732e+00,-8.999999999999999320e-03
4.633329999999999949e+00,-1.200000000000000025e-02
4.634999999999999787e+00,1.000000000000000021e-03
4.636669999999999625e+00,3.000000000000000062e-03
4.638329999999999842e+00,-8.000000000000000167e-03
4.639999999999999680e+00,-1.600000000000000033e-02
4.641670000000000407e+00,-2.000000000000000042e-03
4.643329999999999735e+00,1.000000000000000021e-03
4.644999999999999574e+00,-8.999999999999999320e-03
4.646670000000000300e+00,-1.799999999999999864e-02
4.648329999999999629e+00,-3.000000000000000062e-03
4.650000000000000355e+00,-1.000000000000000021e-03
4.651670000000000194e+00,-1.000000000000000021e-02
4.653330000000000410e+00,-1.700000000000000122e-02
4.655000000000000249e+00,-3.000000000000000062e-03
4.656670000000000087e+00,0.000000000000000000e+00
4.658330000000000304e+00,-8.000000000000000167e-03
4.660000000000000142e+00,-1.600000000000000033e-02
4.661669999999999980e+00,-1.000000000000000021e-03
4.663330000000000197e+00,6.000000000000000125e-03
4.665000000000000036e+00,-5.000000000000000104e-03
4.666669999999999874e+00,-1.499999999999999944e-02
4.668330000000000091e+00,-3.000000000000000062e-03
4.669999999999999929e+00,0.000000000000000000e+00
4.671669999999999767e+00,-6.000000000000000125e-03
4.673329999999999984e+00,-1.700000000000000122e-02
4.674999999999999822e+00,-2.000000000000000042e-03
4.676669999999999661e+00,8.999999999999999320e-03
4.678329999999999878e+00,1.000000000000000021e-03
4.679999999999999716e+00,-1.200000000000000025e-02
4.681670000000000442e+00,-3.000000000000000062e-03
4.683329999999999771e+00,1.000000000000000021e-03
4.684999999999999609e+00,-7.000000000000000146e-03
4.686670000000000336e+00,-2.100000000000000130e-02
4.688329999999999664e+00,-1.000000000000000021e-02
4.690000000000000391e+00,-3.000000000000000062e-03
4.691670000000000229e+00,-7.000000000000000146e-03
4.693329999999999558e+00,-1.600000000000000033e-02
4.695000000000000284e+00,-6.000000000000000125e-03
4.696670000000000122e+00,-1.000000000000000021e-03
4.698330000000000339e+00,-8.999999999999999320e-03
4.700000000000000178e+00,-1.899999999999999953e-02
4.701670000000000016e+00,-7.000000000000000146e-03
4.703330000000000233e+00,1.000000000000000021e-03
4.705000000000000071e+00,-6.000000000000000125e-03
4.706669999999999909e+00,-1.700000000000000122e-02
4.708330000000000126e+00,-7.000000000000000146e-03
4.709999999999999964e+00,6.000000000000000125e-03
4.711669999999999803e+00,4.000000000000000083e-03
4.713330000000000020e+00,-7.000000000000000146e-03
4.714999999999999858e+00,-2.000000000000000042e-03
4.716669999999999696e+00,8.000000000000000167e-03
4.718329999999999913e+00,2.000000000000000042e-03
4.719999999999999751e+00,-8.999999999999999320e-03
4.721669999999999590e+00,-1.000000000000000021e-03
4.723329999999999806e+00,1.200000000000000025e-02
4.724999999999999645e+00,5.000000000000000104e-03
4.726670000000000371e+00,-8.999999999999999320e-03
4.728329999999999700e+00,-6.000000000000000125e-03
4.730000000000000426e+00,5.000000000000000104e-03
4.731670000000000265e+00,4.000000000000000083e-03
4.733329999999999593e+00,-6.000000000000000125e-03
4.735000000000000320e+00,-1.000000000000000021e-03
4.736670000000000158e+00,7.000000000000000146e-03
4.738330000000000375e+00,-1.000000000000000021e-03
4.740000000000000213e+00,-1.400000000000000029e-02
4.741670000000000051e+00,-8.999999999999999320e-03
4.743330000000000268e+00,3.000000000000000062e-03
4.745000000000000107e+00,1.000000000000000021e-03
4.746669999999999945e+00,-1.400000000000000029e-02
4.748330000000000162e+00,-8.000000000000000167e-03
4.750000000000000000e+00,5.000000000000000104e-03
4.751669999999999838e+00,5.000000000000000104e-03
4.753330000000000055e+00,-6.000000000000000125e-03
4.754999999999999893e+00,-2.000000000000000042e-03
4.756669999999999732e+00,8.999999999999999320e-03
4.758329999999999949e+00,4.000000000000000083e-03
4.759999999999999787e+00,-6.000000000000000125e-03
4.761669999999999625e+00,-3.000000000000000062e-03
4.763329999999999842e+00,7.000000000000000146e-03
4.764999999999999680e+00,4.000000000000000083e-03
4.766670000000000407e+00,-1.000000000000000021e-02
4.768329999999999735e+00,-1.000000000000000021e-02
4.769999999999999574e+00,2.000000000000000042e-03
4.771670000000000300e+00,0.000000000000000000e+00
4.773329999999999629e+00,-1.200000000000000025e-02
4.775000000000000355e+00,-1.000000000000000021e-02
4.776670000000000194e+00,1.000000000000000021e-03
4.778330000000000410e+00,3.000000000000000062e-03
4.780000000000000249e+00,-7.000000000000000146e-03
4.781670000000000087e+00,-7.000000000000000146e-03
4.783330000000000304e+00,8.000000000000000167e-03
4.785000000000000142e+00,7.000000000000000146e-03
4.786669999999999980e+00,-6.000000000000000125e-03
4.788330000000000197e+00,-1.000000000000000021e-02
4.790000000000000036e+00,1.000000000000000021e-03
4.791669999999999874e+00,3.000000000000000062e-03
4.793330000000000091e+00,-8.999999999999999320e-03
4.794999999999999929e+00,-7.000000000000000146e-03
4.796669999999999767e+00,8.000000000000000167e-03
4.798329999999999984e+00,7.000000000000000146e-03
4.799999999999999822e+00,-8.000000000000000167e-03
4.801669999999999661e+00,-8.999999999999999320e-03
4.803329999999999878e+00,6.000000000000000125e-03
4.804999999999999716e+00,1.000000000000000021e-02
4.806670000000000442e+00,-4.000000000000000083e-03
4.808329999999999771e+00,-7.000000000000000146e-03
4.809999999999999609e+00,1.000000000000000021e-02
4.811670000000000336e+00,1.200000000000000025e-02
4.813329999999999664e+00,1.000000000000000021e-03
4.815000000000000391e+00,-1.000000000000000021e-03
4.816670000000000229e+00,1.000000000000000021e-02
4.818329999999999558e+00,1.000000000000000021e-02
4.820000000000000284e+00,-2.000000000000000042e-03
4.821670000000000122e+00,-4.000000000000000083e-03
4.823330000000000339e+00,1.000000000000000021e-02
4.825000000000000178e+00,1.099999999999999936e-02
4.826670000000000016e+00,-2.000000000000000042e-03
4.828330000000000233e+00,-6.000000000000000125e-03
4.830000000000000071e+00,8.999999999999999320e-03
4.831669999999999909e+00,1.000000000000000021e-02
4.833330000000000126e+00,0.000000000000000000e+00
4.834999999999999964e+00,-4.000000000000000083e-03
4.836669999999999803e+00,8.000000000000000167e-03
4.838330000000000020e+00,8.000000000000000167e-03
4.839999999999999858e+00,-5.000000000000000104e-03
4.841669999999999696e+00,-8.999999999999999320e-03
4.843329999999999913e+00,5.000000000000000104e-03
4.844999999999999751e+00,1.000000000000000021e-02
4.846669999999999590e+00,3.000000000000000062e-03
4.848329999999999806e+00,-3.000000000000000062e-03
4.849999999999999645e+00,8.000000000000000167e-03
4.851670000000000371e+00,1.000000000000000021e-02
4.853329999999999700e+00,-2.000000000000000042e-03
4.855000000000000426e+00,-8.000000000000000167e-03
4.856670000000000265e+00,6.000000000000000125e-03
4.858329999999999593e+00,8.000000000000000167e-03
4.860000000000000320e+00,-4.000000000000000083e-03
4.861670000000000158e+00,-1.400000000000000029e-02
4.863330000000000375e+00,1.000000000000000021e-03
4.865000000000000213e+00,5.000000000000000104e-03
4.866670000000000051e+00,-4.000000000000000083e-03
4.868330000000000268e+00,-1.400000000000000029e-02
4.870000000000000107e+00,-4.000000000000000083e-03
4.871669999999999945e+00,2.000000000000000042e-03
4.873330000000000162e+00,-5.000000000000000104e-03
4.875000000000000000e+00,-1.099999999999999936e-02
4.876669999999999838e+00,-2.000000000000000042e-03
4.878330000000000055e+00,4.000000000000000083e-03
4.879999999999999893e+00,-4.000000000000000083e-03
4.881669999999999732e+00,-1.400000000000000029e-02
4.883329999999999949e+00,-3.000000000000000062e-03
4.884999999999999787e+00,3.000000000000000062e-03
4.886669999999999625e+00,-4.000000000000000083e-03
4.888329999999999842e+00,-1.299999999999999940e-02
4.889999999999999680e+00,2.000000000000000042e-03
4.891670000000000407e+00,1.099999999999999936e-02
4.893329999999999735e+00,6.000000000000000125e-03
4.894999999999999574e+00,-5.000000000000000104e-03
4.896670000000000300e+00,2.000000000000000042e-03
4.898329999999999629e+00,1.099999999999999936e-02
4.900000000000000355e+00,5.000000000000000104e-03
4.901670000000000194e+00,-8.000000000000000167e-03
4.903330000000000410e+00,2.000000000000000042e-03
4.905000000000000249e+00,8.000000000000000167e-03
4.906670000000000087e+00,2.000000000000000042e-03
4.908330000000000304e+00,-7.000000000000000146e-03
4.910000000000000142e+00,3.000000000000000062e-03
4.911669999999999980e+00,1.299999999999999940e-02
4.913330000000000197e+00,8.000000000000000167e-03
4.915000000000000036e+00,-3.000000000000000062e-03
4.916669999999999874e+00,5.000000000000000104e-03
4.918330000000000091e+00,1.099999999999999936e-02
4.919999999999999929e+00,6.000000000000000125e-03
4.921669999999999767e+00,-7.000000000000000146e-03
4.923329999999999984e+00,3.000000000000000062e-03
4.924999999999999822e+00,1.200000000000000025e-02
4.926669999999999661e+00,6.000000000000000125e-03
4.928329999999999878e+00,-8.999999999999999320e-03
4.929999999999999716e+00,-1.000000000000000021e-03
4.931670000000000442e+00,8.999999999999999320e-03
4.933329999999999771e+00,3.000000000000000062e-03
4.934999999999999609e+00,-8.999999999999999320e-03
4.936670000000000336e+00,0.000000000000000000e+00
4.938329999999999664e+00,1.099999999999999936e-02
4.940000000000000391e+00,8.000000000000000167e-03
4.941670000000000229e+00,-4.000000000000000083e-03
4.943329999999999558e+00,3.000000000000000062e-03
4.945000000000000284e+00,1.400000000000000029e-02
4.946670000000000122e+00,8.999999999999999320e-03
4.948330000000000339e+00,-5.000000000000000104e-03
4.950000000000000178e+00,-1.000000000000000021e-03
4.951670000000000016e+00,1.099999999999999936e-02
4.953330000000000233e+00,7.000000000000000146e-03
4.955000000000000071e+00,-4.000000000000000083e-03
4.956669999999999909e+00,4.000000000000000083e-03
4.958330000000000126e+00,1.299999999999999940e-02
4.959999999999999964e+00,1.099999999999999936e-02
4.961669999999999803e+00,-2.000000000000000042e-03
4.963330000000000020e+00,-2.000000000000000042e-03
4.964999999999999858e+00,5.000000000000000104e-03
4.966669999999999696e+00,3.000000000000000062e-03
4.968329999999999913e+00,-8.999999999999999320e-03
4.969999999999999751e+00,-3.000000000000000062e-03
4.971669999999999590e+00,8.999999999999999320e-03
4.973329999999999806e+00,1.200000000000000025e-02
4.974999999999999645e+00,-1.000000000000000021e-03
4.976670000000000371e+00,2.000000000000000042e-03
4.978329999999999700e+00,1.200000000000000025e-02
4.980000000000000426e+00,7.000000000000000146e-03
4.981670000000000265e+00,-7.000000000000000146e-03
4.983329999999999593e+00,-1.000000000000000021e-03
4.985000000000000320e+00,8.999999999999999320e-03
4.986670000000000158e+00,8.999999999999999320e-03
4.988330000000000375e+00,-3.000000000000000062e-03
4.990000000000000213e+00,1.000000000000000021e-03
4.991670000000000051e+00,1.299999999999999940e-02
4.993330000000000268e+00,8.999999999999999320e-03
4.995000000000000107e+00,-5.000000000000000104e-03
4.996669999999999945e+00,-1.000000000000000021e-03
4.998330000000000162e+00,8.999999999999999320e-03
5.000000000000000000e+00,1.200000000000000025e-02
5.001669999999999838e+00,-2.000000000000000042e-03
5.003330000000000055e+00,-1.000000000000000021e-03
5.004999999999999893e+00,8.999999999999999320e-03
5.006669999999999732e+00,8.000000000000000167e-03
5.008329999999999949e+00,-4.000000000000000083e-03
5.009999999999999787e+00,1.000000000000000021e-03
5.011669999999999625e+00,1.200000000000000025e-02
5.013329999999999842e+00,1.099999999999999936e-02
5.014999999999999680e+00,-2.000000000000000042e-03
5.016670000000000407e+00,-3.000000000000000062e-03
5.018329999999999735e+00,7.000000000000000146e-03
5.019999999999999574e+00,8.000000000000000167e-03
5.021670000000000300e+00,-6.000000000000000125e-03
5.023329999999999629e+00,-8.999999999999999320e-03
5.025000000000000355e+00,3.000000000000000062e-03
5.026670000000000194e+00,7.000000000000000146e-03
5.028330000000000410e+00,-7.000000000000000146e-03
5.030000000000000249e+00,-1.000000000000000021e-02
5.031670000000000087e+00,1.000000000000000021e-03
5.033330000000000304e+00,6.000000000000000125e-03
5.035000000000000142e+00,-4.000000000000000083e-03
5.036669999999999980e+00,-3.000000000000000062e-03
5.038330000000000197e+00,1.200000000000000025e-02
5.040000000000000036e+00,1.400000000000000029e-02
5.041669999999999874e+00,1.000000000000000021e-03
5.043330000000000091e+00,-5.000000000000000104e-03
5.044999999999999929e+00,1.299999999999999940e-02
5.046669999999999767e+00,1.700000000000000122e-02
5.048329999999999984e+00,1.000000000000000021e-03
5.049999999999999822e+00,-4.000000000000000083e-03
5.051669999999999661e+00,8.999999999999999320e-03
5.053329999999999878e+00,1.299999999999999940e-02
5.054999999999999716e+00,-1.000000000000000021e-03
5.056670000000000442e+00,-1.000000000000000021e-02
5.058329999999999771e+00,7.000000000000000146e-03
5.059999999999999609e+00,1.299999999999999940e-02
5.061670000000000336e+00,2.000000000000000042e-03
5.063329999999999664e+00,1.000000000000000021e-03
5.065000000000000391e+00,1.400000000000000029e-02
5.066670000000000229e+00,1.899999999999999953e-02
5.068329999999999558e+00,6.000000000000000125e-03
5.070000000000000284e+00,-3.000000000000000062e-03
5.071670000000000122e+00,8.000000000000000167e-03
5.073330000000000339e+00,1.200000000000000025e-02
5.075000000000000178e+00,0.000000000000000000e+00
5.076670000000000016e+00,-1.000000000000000021e-02
5.078330000000000233e+00,0.000000000000000000e+00
5.080000000000000071e+00,4.000000000000000083e-03
5.081669999999999909e+00,-6.000000000000000125e-03
5.083330000000000126e+00,-1.299999999999999940e-02
5.084999999999999964e+00,0.000000000000000000e+00
5.086669999999999803e+00,8.000000000000000167e-03
5.088330000000000020e+00,-1.000000000000000021e-03
5.089999999999999858e+00,-8.999999999999999320e-03
5.091669999999999696e+00,5.000000000000000104e-03
5.093329999999999913e+00,1.499999999999999944e-02
5.094999999999999751e+00,6.000000000000000125e-03
5.096669999999999590e+00,0.000000000000000000e+00
5.098329999999999806e+00,1.400000000000000029e-02
5.099999999999999645e+00,2.000000000000000042e-02
5.101670000000000371e+00,1.099999999999999936e-02
5.103329999999999700e+00,2.000000000000000042e-03
5.105000000000000426e+00,1.400000000000000029e-02
5.106670000000000265e+00,1.799999999999999864e-02
5.108329999999999593e+00,8.999999999999999320e-03
5.110000000000000320e+00,-4.000000000000000083e-03
5.111670000000000158e+00,7.000000000000000146e-03
5.113330000000000375e+00,1.499999999999999944e-02
5.115000000000000213e+00,8.999999999999999320e-03
5.116670000000000051e+00,-5.000000000000000104e-03
5.118330000000000268e+00,7.000000000000000146e-03
5.120000000000000107e+00,1.499999999999999944e-02
5.121669999999999945e+00,8.000000000000000167e-03
5.123330000000000162e+00,-6.000000000000000125e-03
5.125000000000000000e+00,5.000000000000000104e-03
5.126669999999999838e+00,1.200000000000000025e-02
5.128330000000000055e+00,8.000000000000000167e-03
5.129999999999999893e+00,-1.000000000000000021e-03
5.131669999999999732e+00,8.999999999999999320e-03
5.133329999999999949e+00,1.400000000000000029e-02
5.134999999999999787e+00,1.000000000000000021e-02
5.136669999999999625e+00,-4.000000000000000083e-03
5.138329999999999842e+00,1.099999999999999936e-02
5.139999999999999680e+00,2.299999999999999961e-02
5.141670000000000407e+00,1.700000000000000122e-02
5.143329999999999735e+00,4.000000000000000083e-03
5.144999999999999574e+00,1.099999999999999936e-02
5.146670000000000300e+00,2.100000000000000130e-02
5.148329999999999629e+00,1.400000000000000029e-02
5.150000000000000355e+00,-3.000000000000000062e-03
5.151670000000000194e+00,6.000000000000000125e-03
5.153330000000000410e+00,1.499999999999999944e-02
5.155000000000000249e+00,1.000000000000000021e-02
5.156670000000000087e+00,-3.000000000000000062e-03
5.158330000000000304e+00,1.099999999999999936e-02
5.160000000000000142e+00,2.100000000000000130e-02
5.161669999999999980e+00,1.899999999999999953e-02
5.163330000000000197e+00,5.000000000000000104e-03
5.165000000000000036e+00,1.000000000000000021e-02
5.166669999999999874e+00,1.899999999999999953e-02
5.168330000000000091e+00,1.400000000000000029e-02
5.169999999999999929e+00,0.000000000000000000e+00
5.171669999999999767e+00,1.000000000000000021e-02
5.173329999999999984e+00,1.799999999999999864e-02
5.174999999999999822e+00,1.299999999999999940e-02
5.176669999999999661e+00,-2.000000000000000042e-03
5.178329999999999878e+00,3.000000000000000062e-03
5.179999999999999716e+00,1.000000000000000021e-02
5.181670000000000442e+00,8.999999999999999320e-03
5.183329999999999771e+00,-2.000000000000000042e-03
5.184999999999999609e+00,5.000000000000000104e-03
5.186670000000000336e+00,1.499999999999999944e-02
5.188329999999999664e+00,1.499999999999999944e-02
5.190000000000000391e+00,1.000000000000000021e-03
5.191670000000000229e+00,8.000000000000000167e-03
5.193329999999999558e+00,1.799999999999999864e-02
5.195000000000000284e+00,1.600000000000000033e-02
5.196670000000000122e+00,2.000000000000000042e-03
5.198330000000000339e+00,8.000000000000000167e-03
5.200000000000000178e+00,1.799999999999999864e-02
5.201670000000000016e+00,1.799999999999999864e-02
5.203330000000000233e+00,5.000000000000000104e-03
5.205000000000000071e+00,8.000000000000000167e-03
5.206669999999999909e+00,1.899999999999999953e-02
5.208330000000000126e+00,1.899999999999999953e-02
5.209999999999999964e+00,3.000000000000000062e-03
5.211669999999999803e+00,6.000000000000000125e-03
5.213330000000000020e+00,1.799999999999999864e-02
5.214999999999999858e+00,1.899999999999999953e-02
5.216669999999999696e+00,8.000000000000000167e-03
5.218329999999999913e+00,7.000000000000000146e-03
5.219999999999999751e+00,1.799999999999999864e-02
5.221669999999999590e+00,1.899999999999999953e-02
5.223329999999999806e+00,8.000000000000000167e-03
5.224999999999999645e+00,8.000000000000000167e-03
5.226670000000000371e+00,1.799999999999999864e-02
5.228329999999999700e+00,1.899999999999999953e-02
5.230000000000000426e+00,7.000000000000000146e-03
5.231670000000000265e+00,-1.000000000000000021e-03
5.233329999999999593e+00,8.999999999999999320e-03
5.235000000000000320e+00,1.000000000000000021e-02
5.236670000000000158e+00,-1.000000000000000021e-03
5.238330000000000375e+00,-4.000000000000000083e-03
5.240000000000000213e+00,1.299999999999999940e-02
5.241670000000000051e+00,1.600000000000000033e-02
5.243330000000000268e+00,2.000000000000000042e-03
5.245000000000000107e+00,0.000000000000000000e+00
5.246669999999999945e+00,1.299999999999999940e-02
5.248330000000000162e+00,1.400000000000000029e-02
5.250000000000000000e+00,2.000000000000000042e-03
5.251669999999999838e+00,-3.000000000000000062e-03
5.253330000000000055e+00,1.000000000000000021e-02
5.254999999999999893e+00,1.400000000000000029e-02
5.256669999999999732e+00,5.000000000000000104e-03
5.258329999999999949e+00,1.000000000000000021e-03
5.259999999999999787e+00,1.499999999999999944e-02
5.261669999999999625e+00,2.199999999999999872e-02
5.263329999999999842e+00,1.299999999999999940e-02
5.264999999999999680e+00,5.000000000000000104e-03
5.266670000000000407e+00,1.899999999999999953e-02
5.268329999999999735e+00,2.000000000000000042e-02
5.269999999999999574e+00,7.000000000000000146e-03
5.271670000000000300e+00,-1.000000000000000021e-03
5.273329999999999629e+00,1.200000000000000025e-02
5.275000000000000355e+00,1.499999999999999944e-02
5.276670000000000194e+00,6.000000000000000125e-03
5.278330000000000410e+00,-1.000000000000000021e-03
5.280000000000000249e+00,1.299999999999999940e-02
5.281670000000000087e+00,1.799999999999999864e-02
5.283330000000000304e+00,1.099999999999999936e-02
5.285000000000000142e+00,1.000000000000000021e-03
5.286669999999999980e+00,1.400000000000000029e-02
5.288330000000000197e+00,2.000000000000000042e-02
5.290000000000000036e+00,8.000000000000000167e-03
5.291669999999999874e+00,-2.000000000000000042e-03
5.293330000000000091e+00,1.200000000000000025e-02
5.294999999999999929e+00,1.499999999999999944e-02
5.296669999999999767e+00,7.000000000000000146e-03
5.298329999999999984e+00,-6.000000000000000125e-03
5.299999999999999822e+00,7.000000000000000146e-03
5.301669999999999661e+00,1.299999999999999940e-02
5.303329999999999878e+00,5.000000000000000104e-03
5.304999999999999716e+00,-7.000000000000000146e-03
5.306670000000000442e+00,4.000000000000000083e-03
5.308329999999999771e+00,8.000000000000000167e-03
5.309999999999999609e+00,-1.000000000000000021e-03
5.311670000000000336e+00,-1.000000000000000021e-02
5.313329999999999664e+00,4.000000000000000083e-03
5.315000000000000391e+00,8.999999999999999320e-03
5.316670000000000229e+00,2.000000000000000042e-03
5.318329999999999558e+00,-8.999999999999999320e-03
5.320000000000000284e+00,7.000000000000000146e-03
5.321670000000000122e+00,1.499999999999999944e-02
5.323330000000000339e+00,8.000000000000000167e-03
5.325000000000000178e+00,-5.000000000000000104e-03
5.326670000000000016e+00,8.999999999999999320e-03
5.328330000000000233e+00,1.499999999999999944e-02
5.330000000000000071e+00,5.000000000000000104e-03
5.331669999999999909e+00,-1.099999999999999936e-02
5.333330000000000126e+00,1.000000000000000021e-03
5.334999999999999964e+00,7.000000000000000146e-03
5.336669999999999803e+00,4.000000000000000083e-03
5.338330000000000020e+00,-8.000000000000000167e-03
5.339999999999999858e+00,5.000000000000000104e-03
5.341669999999999696e+00,1.299999999999999940e-02
5.343329999999999913e+00,8.000000000000000167e-03
5.344999999999999751e+00,-8.000000000000000167e-03
5.346669999999999590e+00,6.000000000000000125e-03
5.348329999999999806e+00,1.499999999999999944e-02
5.349999999999999645e+00,1.099999999999999936e-02
5.351670000000000371e+00,-1.000000000000000021e-03
5.353329999999999700e+00,1.000000000000000021e-02
5.355000000000000426e+00,1.799999999999999864e-02
5.356670000000000265e+00,1.400000000000000029e-02
5.358329999999999593e+00,-3.000000000000000062e-03
5.360000000000000320e+00,4.000000000000000083e-03
5.361670000000000158e+00,1.000000000000000021e-02
5.363330000000000375e+00,4.000000000000000083e-03
5.365000000000000213e+00,-1.099999999999999936e-02
5.366670000000000051e+00,-2.000000000000000042e-03
5.368330000000000268e+00,1.200000000000000025e-02
5.370000000000000107e+00,1.000000000000000021e-02
5.371669999999999945e+00,-3.000000000000000062e-03
5.373330000000000162e+00,5.000000000000000104e-03
5.375000000000000000e+00,1.400000000000000029e-02
5.376669999999999838e+00,6.000000000000000125e-03
5.378330000000000055e+00,-1.099999999999999936e-02
5.379999999999999893e+00,-4.000000000000000083e-03
5.381669999999999732e+00,6.000000000000000125e-03
5.383329999999999949e+00,2.000000000000000042e-03
5.384999999999999787e+00,-1.099999999999999936e-02
5.386669999999999625e+00,-6.000000000000000125e-03
5.388329999999999842e+00,5.000000000000000104e-03
5.389999999999999680e+00,0.000000000000000000e+00
5.391670000000000407e+00,-1.600000000000000033e-02
5.393329999999999735e+00,-1.099999999999999936e-02
5.394999999999999574e+00,-1.000000000000000021e-03
5.396670000000000300e+00,-1.000000000000000021e-03
