RSLT0044 (Chromatogram RI)	
8.32167	0.053
8.32333	0.043
8.32500	0.033
8.32667	0.045
8.32833	0.052
8.33000	0.041
8.33167	0.030
8.33333	0.046
8.33500	0.054
8.33667	0.049
8.33833	0.039
8.34000	0.049
8.34167	0.054
8.34333	0.047
8.34500	0.035
8.34667	0.045
8.34833	0.051
8.35000	0.043
8.35167	0.034
8.35333	0.042
8.35500	0.046
8.35667	0.036
8.35833	0.023
8.36000	0.037
8.36167	0.044
8.36333	0.039
8.36500	0.028
8.36667	0.039
8.36833	0.048
8.37000	0.043
8.37167	0.032
8.37333	0.039
8.37500	0.049
8.37667	0.042
8.37833	0.029
8.38000	0.039
8.38167	0.050
8.38333	0.041
8.38500	0.028
8.38667	0.039
8.38833	0.051
8.39000	0.045
8.39167	0.032
8.39333	0.040
8.39500	0.052
8.39667	0.047
8.39833	0.035
8.40000	0.042
8.40167	0.056
8.40333	0.055
8.40500	0.043
8.40667	0.046
8.40833	0.055
8.41000	0.051
8.41167	0.039
8.41333	0.041
8.41500	0.051
8.41667	0.049
8.41833	0.038
8.42000	0.041
8.42167	0.054
8.42333	0.052
8.42500	0.038
8.42667	0.039
8.42833	0.050
8.43000	0.048
8.43167	0.034
8.43333	0.034
8.43500	0.046
8.43667	0.045
8.43833	0.032
8.44000	0.034
8.44167	0.047
8.44333	0.047
8.44500	0.037
8.44667	0.034
8.44833	0.043
8.45000	0.042
8.45167	0.033
8.45333	0.035
8.45500	0.048
8.45667	0.046
8.45833	0.034
8.46000	0.036
8.46167	0.051
8.46333	0.056
8.46500	0.043
8.46667	0.037
8.46833	0.052
8.47000	0.056
8.47167	0.044
8.47333	0.038
8.47500	0.052
8.47667	0.055
8.47833	0.041
8.48000	0.032
8.48167	0.047
8.48333	0.048
8.48500	0.036
8.48667	0.028
8.48833	0.040
8.49000	0.043
8.49167	0.034
8.49333	0.029
8.49500	0.043
8.49667	0.048
8.49833	0.039
8.50000	0.037
8.50167	0.051
8.50333	0.054
8.50500	0.044
8.50667	0.038
8.50833	0.047
8.51000	0.048
8.51167	0.037
8.51333	0.033
8.51500	0.046
8.51667	0.050
8.51833	0.039
8.52000	0.031
8.52167	0.044
8.52333	0.054
8.52500	0.047
8.52667	0.037
8.52833	0.047
8.53000	0.053
8.53167	0.044
8.53333	0.032
8.53500	0.039
8.53667	0.043
8.53833	0.033
8.54000	0.025
8.54167	0.038
8.54333	0.042
8.54500	0.034
8.54667	0.024
8.54833	0.037
8.55000	0.047
8.55167	0.039
8.55333	0.029
8.55500	0.038
8.55667	0.046
8.55833	0.040
8.56000	0.029
8.56167	0.040
8.56333	0.048
8.56500	0.041
8.56667	0.033
8.56833	0.043
8.57000	0.052
8.57167	0.047
8.57333	0.034
8.57500	0.041
8.57667	0.050
8.57833	0.044
8.58000	0.031
8.58167	0.042
8.58333	0.050
8.58500	0.043
8.58667	0.033
8.58833	0.045
8.59000	0.056
8.59167	0.052
8.59333	0.038
8.59500	0.047
8.59667	0.059
8.59833	0.055
8.60000	0.041
8.60167	0.051
8.60333	0.062
8.60500	0.056
8.60667	0.042
8.60833	0.051
8.61000	0.057
8.61167	0.050
8.61333	0.037
8.61500	0.045
8.61667	0.057
8.61833	0.056
8.62000	0.045
8.62167	0.050
8.62333	0.059
8.62500	0.056
8.62667	0.043
8.62833	0.050
8.63000	0.061
8.63167	0.057
8.63333	0.044
8.63500	0.050
8.63667	0.063
8.63833	0.062
8.64000	0.049
8.64167	0.052
8.64333	0.063
8.64500	0.061
8.64667	0.049
8.64833	0.049
8.65000	0.061
8.65167	0.062
8.65333	0.045
8.65500	0.044
8.65667	0.056
8.65833	0.056
8.66000	0.042
8.66167	0.042
8.66333	0.053
8.66500	0.057
8.66667	0.045
8.66833	0.047
8.67000	0.058
8.67167	0.059
8.67333	0.047
8.67500	0.047
8.67667	0.059
8.67833	0.061
8.68000	0.047
8.68167	0.043
8.68333	0.052
8.68500	0.053
8.68667	0.043
8.68833	0.045
8.69000	0.056
8.69167	0.056
8.69333	0.043
8.69500	0.039
8.69667	0.050
8.69833	0.051
8.70000	0.040
8.70167	0.038
8.70333	0.052
8.70500	0.057
8.70667	0.044
8.70833	0.041
8.71000	0.055
8.71167	0.058
8.71333	0.048
8.71500	0.044
8.71667	0.052
8.71833	0.055
8.72000	0.046
8.72167	0.043
8.72333	0.056
8.72500	0.058
8.72667	0.047
8.72833	0.043
8.73000	0.055
8.73167	0.058
8.73333	0.048
8.73500	0.041
8.73667	0.056
8.73833	0.061
8.74000	0.053
8.74167	0.041
8.74333	0.051
8.74500	0.057
8.74667	0.050
8.74833	0.041
8.75000	0.053
8.75167	0.057
8.75333	0.050
8.75500	0.040
8.75667	0.055
8.75833	0.063
8.76000	0.054
8.76167	0.040
8.76333	0.053
8.76500	0.059
8.76667	0.052
8.76833	0.038
8.77000	0.048
8.77167	0.054
8.77333	0.045
8.77500	0.035
8.77667	0.047
8.77833	0.057
8.78000	0.050
8.78167	0.037
8.78333	0.050
8.78500	0.055
8.78667	0.048
8.78833	0.035
8.79000	0.045
8.79167	0.051
8.79333	0.044
8.79500	0.031
8.79667	0.041
8.79833	0.049
8.80000	0.046
8.80167	0.035
8.80333	0.043
8.80500	0.050
8.80667	0.043
8.80833	0.030
8.81000	0.038
8.81167	0.048
8.81333	0.044
8.81500	0.030
8.81667	0.039
8.81833	0.048
8.82000	0.046
8.82167	0.034
8.82333	0.041
8.82500	0.051
8.82667	0.052
8.82833	0.039
8.83000	0.046
8.83167	0.056
8.83333	0.054
8.83500	0.041
8.83667	0.049
8.83833	0.058
8.84000	0.054
8.84167	0.040
8.84333	0.048
8.84500	0.061
8.84667	0.057
8.84833	0.041
8.85000	0.045
8.85167	0.059
8.85333	0.053
8.85500	0.035
8.85667	0.040
8.85833	0.056
8.86000	0.058
8.86167	0.047
8.86333	0.046
8.86500	0.053
8.86667	0.057
8.86833	0.045
8.87000	0.042
8.87167	0.054
8.87333	0.055
8.87500	0.037
8.87667	0.041
8.87833	0.056
8.88000	0.057
8.88167	0.041
8.88333	0.039
8.88500	0.053
8.88667	0.055
8.88833	0.044
8.89000	0.041
8.89167	0.055
8.89333	0.062
8.89500	0.051
8.89667	0.043
8.89833	0.054
8.90000	0.054
8.90167	0.038
8.90333	0.036
8.90500	0.050
8.90667	0.058
8.90833	0.042
8.91000	0.039
8.91167	0.053
8.91333	0.055
8.91500	0.048
8.91667	0.040
8.91833	0.053
8.92000	0.059
8.92167	0.052
8.92333	0.043
8.92500	0.054
8.92667	0.060
8.92833	0.053
8.93000	0.045
8.93167	0.056
8.93333	0.060
8.93500	0.050
8.93667	0.041
8.93833	0.056
8.94000	0.061
8.94167	0.055
8.94333	0.041
8.94500	0.053
8.94667	0.060
8.94833	0.051
8.95000	0.039
8.95167	0.049
8.95333	0.056
8.95500	0.048
8.95667	0.035
8.95833	0.043
8.96000	0.049
8.96167	0.046
8.96333	0.034
8.96500	0.046
8.96667	0.056
8.96833	0.053
8.97000	0.045
8.97167	0.059
8.97333	0.067
8.97500	0.064
8.97667	0.051
8.97833	0.058
8.98000	0.066
8.98167	0.061
8.98333	0.049
8.98500	0.057
8.98667	0.064
8.98833	0.062
8.99000	0.051
8.99167	0.061
8.99333	0.072
8.99500	0.070
8.99667	0.057
8.99833	0.065
9.00000	0.075
9.00167	0.072
9.00333	0.057
9.00500	0.063
9.00667	0.071
9.00833	0.064
9.01000	0.048
9.01167	0.057
9.01333	0.069
9.01500	0.068
9.01667	0.054
9.01833	0.057
9.02000	0.066
9.02167	0.065
9.02333	0.050
9.02500	0.054
9.02667	0.065
9.02833	0.065
9.03000	0.049
9.03167	0.053
9.03333	0.066
9.03500	0.064
9.03667	0.049
9.03833	0.050
9.04000	0.063
9.04167	0.062
9.04333	0.049
9.04500	0.050
9.04667	0.062
9.04833	0.063
9.05000	0.049
9.05167	0.051
9.05333	0.062
9.05500	0.066
9.05667	0.054
9.05833	0.054
9.06000	0.065
9.06167	0.065
9.06333	0.053
9.06500	0.052
9.06667	0.066
9.06833	0.070
9.07000	0.056
9.07167	0.054
9.07333	0.069
9.07500	0.071
9.07667	0.057
9.07833	0.052
9.08000	0.061
9.08167	0.061
9.08333	0.052
9.08500	0.047
9.08667	0.062
9.08833	0.066
9.09000	0.054
9.09167	0.046
9.09333	0.060
9.09500	0.061
9.09667	0.047
9.09833	0.039
9.10000	0.053
9.10167	0.051
9.10333	0.041
9.10500	0.038
9.10667	0.053
9.10833	0.062
9.11000	0.053
9.11167	0.045
9.11333	0.060
9.11500	0.066
9.11667	0.058
9.11833	0.050
9.12000	0.063
9.12167	0.066
9.12333	0.058
9.12500	0.048
9.12667	0.064
9.12833	0.069
9.13000	0.060
9.13167	0.050
9.13333	0.064
9.13500	0.070
9.13667	0.063
9.13833	0.053
9.14000	0.065
9.14167	0.069
9.14333	0.059
9.14500	0.046
9.14667	0.060
9.14833	0.068
9.15000	0.064
9.15167	0.054
9.15333	0.063
9.15500	0.066
9.15667	0.060
9.15833	0.044
9.16000	0.058
9.16167	0.065
9.16333	0.059
9.16500	0.048
9.16667	0.059
9.16833	0.065
9.17000	0.057
9.17167	0.042
9.17333	0.056
9.17500	0.063
9.17667	0.059
9.17833	0.045
9.18000	0.054
9.18167	0.063
9.18333	0.056
9.18500	0.038
9.18667	0.047
9.18833	0.057
9.19000	0.051
9.19167	0.037
9.19333	0.047
9.19500	0.055
9.19667	0.048
9.19833	0.034
9.20000	0.044
9.20167	0.061
9.20333	0.060
9.20500	0.048
9.20667	0.056
9.20833	0.069
9.21000	0.066
9.21167	0.051
9.21333	0.055
9.21500	0.070
9.21667	0.070
9.21833	0.055
9.22000	0.059
9.22167	0.069
9.22333	0.069
9.22500	0.061
9.22667	0.066
9.22833	0.078
9.23000	0.070
9.23167	0.055
9.23333	0.055
9.23500	0.067
9.23667	0.063
9.23833	0.051
9.24000	0.050
9.24167	0.062
9.24333	0.061
9.24500	0.050
9.24667	0.051
9.24833	0.065
9.25000	0.064
9.25167	0.050
9.25333	0.051
9.25500	0.068
9.25667	0.066
9.25833	0.053
9.26000	0.051
9.26167	0.062
9.26333	0.061
9.26500	0.046
9.26667	0.043
9.26833	0.056
9.27000	0.057
9.27167	0.047
9.27333	0.045
9.27500	0.058
9.27667	0.058
9.27833	0.044
9.28000	0.043
9.28167	0.059
9.28333	0.063
9.28500	0.052
9.28667	0.047
9.28833	0.062
9.29000	0.065
9.29167	0.053
9.29333	0.049
9.29500	0.063
9.29667	0.065
9.29833	0.054
9.30000	0.050
9.30167	0.064
9.30333	0.067
9.30500	0.058
9.30667	0.048
9.30833	0.063
9.31000	0.066
9.31167	0.055
9.31333	0.050
9.31500	0.062
9.31667	0.061
9.31833	0.052
9.32000	0.043
9.32167	0.059
9.32333	0.060
9.32500	0.051
9.32667	0.044
9.32833	0.059
9.33000	0.064
9.33167	0.055
9.33333	0.045
9.33500	0.057
9.33667	0.064
9.33833	0.061
9.34000	0.051
9.34167	0.064
9.34333	0.067
9.34500	0.056
9.34667	0.045
9.34833	0.058
9.35000	0.061
9.35167	0.053
9.35333	0.039
9.35500	0.052
9.35667	0.057
9.35833	0.050
9.36000	0.045
9.36167	0.062
9.36333	0.070
9.36500	0.063
9.36667	0.049
9.36833	0.061
9.37000	0.070
9.37167	0.062
9.37333	0.053
9.37500	0.062
9.37667	0.069
9.37833	0.060
9.38000	0.043
9.38167	0.053
9.38333	0.065
9.38500	0.060
9.38667	0.044
9.38833	0.051
9.39000	0.062
9.39167	0.056
9.39333	0.042
9.39500	0.052
9.39667	0.064
9.39833	0.058
9.40000	0.043
9.40167	0.050
9.40333	0.059
9.40500	0.053
9.40667	0.040
9.40833	0.047
9.41000	0.059
9.41167	0.058
9.41333	0.049
9.41500	0.055
9.41667	0.065
9.41833	0.061
9.42000	0.049
9.42167	0.055
9.42333	0.066
9.42500	0.065
9.42667	0.055
9.42833	0.061
9.43000	0.075
9.43167	0.070
9.43333	0.055
9.43500	0.058
9.43667	0.068
9.43833	0.064
9.44000	0.052
9.44167	0.058
9.44333	0.072
9.44500	0.068
9.44667	0.054
9.44833	0.057
9.45000	0.071
9.45167	0.070
9.45333	0.056
9.45500	0.055
9.45667	0.066
9.45833	0.062
9.46000	0.047
9.46167	0.046
9.46333	0.061
9.46500	0.064
9.46667	0.054
9.46833	0.054
9.47000	0.069
9.47167	0.066
9.47333	0.055
9.47500	0.056
9.47667	0.071
9.47833	0.070
9.48000	0.053
9.48167	0.047
9.48333	0.056
9.48500	0.053
9.48667	0.043
9.48833	0.041
9.49000	0.056
9.49167	0.059
9.49333	0.050
9.49500	0.046
9.49667	0.061
9.49833	0.066
9.50000	0.055
9.50167	0.054
9.50333	0.070
9.50500	0.069
9.50667	0.058
9.50833	0.054
9.51000	0.067
9.51167	0.068
9.51333	0.057
9.51500	0.051
9.51667	0.066
9.51833	0.070
9.52000	0.058
9.52167	0.057
9.52333	0.073
9.52500	0.076
9.52667	0.067
9.52833	0.059
9.53000	0.069
9.53167	0.075
9.53333	0.064
9.53500	0.056
9.53667	0.066
9.53833	0.069
9.54000	0.061
9.54167	0.055
9.54333	0.068
9.54500	0.073
9.54667	0.063
9.54833	0.054
9.55000	0.066
9.55167	0.068
9.55333	0.060
9.55500	0.051
9.55667	0.065
9.55833	0.072
9.56000	0.063
9.56167	0.054
9.56333	0.067
9.56500	0.071
9.56667	0.062
9.56833	0.052
9.57000	0.060
9.57167	0.067
9.57333	0.060
9.57500	0.051
9.57667	0.063
9.57833	0.071
9.58000	0.064
9.58167	0.051
9.58333	0.060
9.58500	0.068
9.58667	0.062
9.58833	0.049
9.59000	0.060
9.59167	0.071
9.59333	0.068
9.59500	0.055
9.59667	0.064
9.59833	0.072
9.60000	0.062
9.60167	0.050
9.60333	0.062
9.60500	0.069
9.60667	0.061
9.60833	0.051
9.61000	0.059
9.61167	0.067
9.61333	0.064
9.61500	0.054
9.61667	0.065
9.61833	0.077
9.62000	0.072
9.62167	0.058
9.62333	0.063
9.62500	0.070
9.62667	0.064
9.62833	0.051
9.63000	0.055
9.63167	0.066
9.63333	0.062
9.63500	0.050
9.63667	0.055
9.63833	0.066
9.64000	0.062
9.64167	0.050
9.64333	0.053
9.64500	0.064
9.64667	0.065
9.64833	0.058
9.65000	0.067
9.65167	0.078
9.65333	0.072
9.65500	0.056
9.65667	0.060
9.65833	0.069
9.66000	0.066
9.66167	0.055
9.66333	0.060
9.66500	0.070
9.66667	0.071
9.66833	0.059
9.67000	0.064
9.67167	0.076
9.67333	0.076
9.67500	0.061
9.67667	0.061
9.67833	0.069
9.68000	0.066
9.68167	0.052
9.68333	0.058
9.68500	0.068
9.68667	0.067
9.68833	0.052
9.69000	0.054
9.69167	0.067
9.69333	0.069
9.69500	0.058
9.69667	0.057
9.69833	0.069
9.70000	0.069
9.70167	0.054
9.70333	0.049
9.70500	0.062
9.70667	0.066
9.70833	0.055
9.71000	0.054
9.71167	0.069
9.71333	0.069
9.71500	0.055
9.71667	0.054
9.71833	0.066
9.72000	0.072
9.72167	0.062
9.72333	0.061
9.72500	0.072
9.72667	0.073
9.72833	0.062
9.73000	0.058
9.73167	0.071
9.73333	0.073
9.73500	0.065
9.73667	0.057
9.73833	0.064
9.74000	0.067
9.74167	0.055
9.74333	0.051
9.74500	0.062
9.74667	0.064
9.74833	0.053
9.75000	0.047
9.75167	0.059
9.75333	0.063
9.75500	0.057
9.75667	0.047
9.75833	0.060
9.76000	0.067
9.76167	0.059
9.76333	0.052
9.76500	0.063
9.76667	0.070
9.76833	0.061
9.77000	0.050
9.77167	0.064
9.77333	0.072
9.77500	0.066
9.77667	0.054
9.77833	0.065
9.78000	0.071
9.78167	0.064
9.78333	0.054
9.78500	0.065
9.78667	0.073
9.78833	0.064
9.79000	0.056
9.79167	0.069
9.79333	0.074
9.79500	0.065
9.79667	0.055
9.79833	0.065
9.80000	0.072
9.80167	0.065
9.80333	0.053
9.80500	0.066
9.80667	0.076
9.80833	0.068
9.81000	0.055
9.81167	0.062
9.81333	0.069
9.81500	0.067
9.81667	0.054
9.81833	0.063
9.82000	0.074
9.82167	0.070
9.82333	0.059
9.82500	0.071
9.82667	0.079
9.82833	0.075
9.83000	0.061
9.83167	0.069
9.83333	0.076
9.83500	0.071
9.83667	0.060
9.83833	0.069
9.84000	0.076
9.84167	0.071
9.84333	0.056
9.84500	0.064
9.84667	0.074
9.84833	0.069
9.85000	0.055
9.85167	0.064
9.85333	0.071
9.85500	0.066
9.85667	0.052
9.85833	0.063
9.86000	0.075
9.86167	0.072
9.86333	0.056
9.86500	0.064
9.86667	0.072
9.86833	0.070
9.87000	0.056
9.87167	0.063
9.87333	0.076
9.87500	0.075
9.87667	0.061
9.87833	0.066
9.88000	0.073
9.88167	0.072
9.88333	0.059
9.88500	0.062
9.88667	0.076
9.88833	0.077
9.89000	0.065
9.89167	0.067
9.89333	0.078
9.89500	0.078
9.89667	0.065
9.89833	0.062
9.90000	0.071
9.90167	0.069
9.90333	0.058
9.90500	0.057
9.90667	0.067
9.90833	0.070
9.91000	0.057
9.91167	0.057
9.91333	0.071
9.91500	0.072
9.91667	0.059
9.91833	0.056
9.92000	0.071
9.92167	0.074
9.92333	0.063
9.92500	0.065
9.92667	0.077
9.92833	0.079
9.93000	0.068
9.93167	0.065
9.93333	0.077
9.93500	0.078
9.93667	0.066
9.93833	0.060
9.94000	0.075
9.94167	0.080
9.94333	0.065
9.94500	0.054
9.94667	0.067
9.94833	0.072
9.95000	0.062
9.95167	0.057
9.95333	0.073
9.95500	0.075
9.95667	0.060
9.95833	0.051
9.96000	0.063
9.96167	0.065
9.96333	0.056
9.96500	0.049
9.96667	0.065
9.96833	0.070
9.97000	0.065
9.97167	0.054
9.97333	0.069
9.97500	0.075
9.97667	0.065
9.97833	0.057
9.98000	0.073
9.98167	0.078
9.98333	0.073
9.98500	0.063
9.98667	0.076
9.98833	0.084
9.99000	0.073
9.99167	0.060
9.99333	0.074
9.99500	0.085
9.99667	0.078
9.99833	0.065
10.00000	0.079
10.00167	0.085
10.00333	0.076
10.00500	0.061
10.00667	0.074
10.00833	0.078
10.01000	0.070
10.01167	0.057
10.01333	0.072
10.01500	0.079
10.01667	0.069
10.01833	0.057
10.02000	0.069
10.02167	0.075
10.02333	0.072
10.02500	0.059
10.02667	0.071
10.02833	0.077
10.03000	0.072
10.03167	0.055
10.03333	0.066
10.03500	0.073
10.03667	0.067
10.03833	0.055
10.04000	0.066
10.04167	0.075
10.04333	0.074
10.04500	0.062
10.04667	0.069
10.04833	0.077
10.05000	0.071
10.05167	0.056
10.05333	0.066
10.05500	0.077
10.05667	0.076
10.05833	0.063
10.06000	0.071
10.06167	0.083
10.06333	0.079
10.06500	0.064
10.06667	0.062
10.06833	0.071
10.07000	0.073
10.07167	0.060
10.07333	0.067
10.07500	0.079
10.07667	0.079
10.07833	0.063
10.08000	0.064
10.08167	0.074
10.08333	0.071
10.08500	0.059
10.08667	0.059
10.08833	0.072
10.09000	0.068
10.09167	0.054
10.09333	0.057
10.09500	0.072
10.09667	0.075
10.09833	0.062
10.10000	0.062
10.10167	0.076
10.10333	0.077
10.10500	0.065
10.10667	0.066
10.10833	0.077
10.11000	0.074
10.11167	0.058
10.11333	0.061
10.11500	0.076
10.11667	0.075
10.11833	0.064
10.12000	0.061
10.12167	0.073
10.12333	0.072
10.12500	0.061
10.12667	0.060
10.12833	0.073
10.13000	0.071
10.13167	0.060
10.13333	0.056
10.13500	0.073
10.13667	0.074
10.13833	0.062
10.14000	0.058
10.14167	0.074
10.14333	0.076
10.14500	0.066
10.14667	0.059
10.14833	0.071
10.15000	0.075
10.15167	0.064
10.15333	0.059
10.15500	0.073
10.15667	0.078
10.15833	0.068
10.16000	0.059
10.16167	0.074
10.16333	0.075
10.16500	0.064
10.16667	0.055
10.16833	0.068
10.17000	0.073
10.17167	0.064
10.17333	0.053
10.17500	0.068
10.17667	0.074
10.17833	0.065
10.18000	0.052
10.18167	0.067
10.18333	0.073
10.18500	0.065
10.18667	0.055
10.18833	0.070
10.19000	0.076
10.19167	0.067
10.19333	0.054
10.19500	0.068
10.19667	0.078
10.19833	0.068
10.20000	0.055
10.20167	0.070
10.20333	0.074
10.20500	0.064
10.20667	0.049
10.20833	0.060
10.21000	0.066
10.21167	0.062
10.21333	0.053
10.21500	0.068
10.21667	0.076
10.21833	0.068
10.22000	0.053
10.22167	0.067
10.22333	0.076
10.22500	0.067
10.22667	0.054
10.22833	0.067
10.23000	0.073
10.23167	0.067
10.23333	0.056
10.23500	0.067
10.23667	0.077
10.23833	0.072
10.24000	0.060
10.24167	0.066
10.24333	0.076
10.24500	0.072
10.24667	0.060
10.24833	0.067
10.25000	0.080
10.25167	0.076
10.25333	0.063
10.25500	0.069
10.25667	0.079
10.25833	0.072
10.26000	0.055
10.26167	0.059
10.26333	0.070
10.26500	0.065
10.26667	0.055
10.26833	0.062
10.27000	0.072
10.27167	0.066
10.27333	0.054
10.27500	0.059
10.27667	0.071
10.27833	0.066
10.28000	0.056
10.28167	0.062
10.28333	0.079
10.28500	0.077
10.28667	0.063
10.28833	0.067
10.29000	0.078
10.29167	0.074
10.29333	0.063
10.29500	0.061
10.29667	0.073
10.29833	0.075
10.30000	0.065
10.30167	0.068
10.30333	0.080
10.30500	0.077
10.30667	0.061
10.30833	0.063
10.31000	0.078
10.31167	0.078
10.31333	0.066
10.31500	0.067
10.31667	0.081
10.31833	0.080
10.32000	0.070
10.32167	0.068
10.32333	0.079
10.32500	0.077
10.32667	0.061
10.32833	0.060
10.33000	0.075
10.33167	0.076
10.33333	0.064
10.33500	0.061
10.33667	0.075
10.33833	0.076
10.34000	0.068
10.34167	0.067
10.34333	0.081
10.34500	0.081
10.34667	0.068
10.34833	0.065
10.35000	0.076
10.35167	0.079
10.35333	0.066
10.35500	0.061
10.35667	0.074
10.35833	0.074
10.36000	0.065
10.36167	0.063
10.36333	0.078
10.36500	0.078
10.36667	0.069
10.36833	0.063
10.37000	0.077
10.37167	0.080
10.37333	0.071
10.37500	0.063
10.37667	0.075
10.37833	0.080
10.38000	0.071
10.38167	0.063
10.38333	0.079
10.38500	0.085
10.38667	0.076
10.38833	0.067
10.39000	0.081
10.39167	0.088
10.39333	0.076
10.39500	0.063
10.39667	0.073
10.39833	0.081
10.40000	0.069
10.40167	0.057
10.40333	0.069
10.40500	0.075
10.40667	0.068
10.40833	0.061
10.41000	0.074
10.41167	0.078
10.41333	0.068
10.41500	0.059
10.41667	0.068
10.41833	0.074
10.42000	0.065
10.42167	0.053
10.42333	0.062
10.42500	0.073
10.42667	0.066
10.42833	0.055
10.43000	0.067
10.43167	0.073
10.43333	0.066
10.43500	0.054
10.43667	0.063
10.43833	0.072
10.44000	0.068
10.44167	0.058
10.44333	0.066
10.44500	0.074
10.44667	0.068
10.44833	0.057
10.45000	0.066
10.45167	0.078
10.45333	0.075
10.45500	0.068
10.45667	0.075
10.45833	0.086
10.46000	0.079
10.46167	0.068
10.46333	0.075
10.46500	0.083
10.46667	0.079
10.46833	0.065
10.47000	0.069
10.47167	0.080
10.47333	0.076
10.47500	0.065
10.47667	0.068
10.47833	0.080
10.48000	0.076
10.48167	0.061
10.48333	0.068
10.48500	0.078
10.48667	0.073
10.48833	0.055
10.49000	0.060
10.49167	0.070
10.49333	0.068
10.49500	0.054
10.49667	0.056
10.49833	0.067
10.50000	0.065
10.50167	0.050
10.50333	0.055
10.50500	0.068
10.50667	0.068
10.50833	0.057
10.51000	0.064
10.51167	0.077
10.51333	0.078
10.51500	0.067
10.51667	0.068
10.51833	0.079
10.52000	0.080
10.52167	0.068
10.52333	0.074
10.52500	0.084
10.52667	0.082
10.52833	0.068
10.53000	0.072
10.53167	0.086
10.53333	0.085
10.53500	0.069
10.53667	0.068
10.53833	0.077
10.54000	0.074
10.54167	0.060
10.54333	0.060
10.54500	0.078
10.54667	0.078
10.54833	0.063
10.55000	0.063
10.55167	0.078
10.55333	0.079
10.55500	0.064
10.55667	0.061
10.55833	0.075
10.56000	0.078
10.56167	0.066
10.56333	0.066
10.56500	0.077
10.56667	0.080
10.56833	0.066
10.57000	0.062
10.57167	0.076
10.57333	0.082
10.57500	0.066
10.57667	0.061
10.57833	0.073
10.58000	0.075
10.58167	0.065
10.58333	0.061
10.58500	0.075
10.58667	0.080
10.58833	0.068
10.59000	0.060
10.59167	0.071
10.59333	0.077
10.59500	0.065
10.59667	0.055
10.59833	0.066
10.60000	0.072
10.60167	0.061
10.60333	0.056
10.60500	0.070
10.60667	0.075
10.60833	0.066
10.61000	0.054
10.61167	0.064
10.61333	0.068
10.61500	0.061
10.61667	0.052
10.61833	0.064
10.62000	0.070
10.62167	0.062
10.62333	0.055
10.62500	0.070
10.62667	0.078
10.62833	0.070
10.63000	0.059
10.63167	0.069
10.63333	0.072
10.63500	0.063
10.63667	0.053
10.63833	0.068
10.64000	0.076
10.64167	0.070
10.64333	0.056
10.64500	0.067
10.64667	0.077
10.64833	0.070
10.65000	0.058
10.65167	0.068
10.65333	0.075
10.65500	0.066
10.65667	0.053
10.65833	0.066
10.66000	0.074
10.66167	0.069
10.66333	0.055
10.66500	0.065
10.66667	0.071
10.66833	0.068
10.67000	0.053
10.67167	0.061
10.67333	0.072
10.67500	0.070
10.67667	0.056
10.67833	0.065
10.68000	0.074
10.68167	0.071
10.68333	0.059
10.68500	0.067
10.68667	0.077
10.68833	0.074
10.69000	0.057
10.69167	0.062
10.69333	0.067
10.69500	0.067
10.69667	0.053
10.69833	0.059
10.70000	0.067
10.70167	0.067
10.70333	0.054
10.70500	0.064
10.70667	0.071
10.70833	0.068
10.71000	0.056
10.71167	0.064
10.71333	0.075
10.71500	0.076
10.71667	0.063
10.71833	0.073
10.72000	0.084
10.72167	0.081
10.72333	0.064
10.72500	0.072
10.72667	0.083
10.72833	0.079
10.73000	0.065
10.73167	0.068
10.73333	0.080
10.73500	0.077
10.73667	0.064
10.73833	0.067
10.74000	0.079
10.74167	0.078
10.74333	0.063
10.74500	0.063
10.74667	0.076
10.74833	0.077
10.75000	0.064
10.75167	0.066
10.75333	0.077
10.75500	0.078
10.75667	0.062
10.75833	0.059
10.76000	0.073
10.76167	0.074
10.76333	0.062
10.76500	0.062
10.76667	0.076
10.76833	0.076
10.77000	0.062
10.77167	0.061
10.77333	0.075
10.77500	0.076
10.77667	0.065
10.77833	0.061
10.78000	0.075
10.78167	0.076
10.78333	0.061
10.78500	0.054
10.78667	0.068
10.78833	0.071
10.79000	0.062
10.79167	0.058
10.79333	0.069
10.79500	0.073
10.79667	0.064
10.79833	0.060
10.80000	0.073
10.80167	0.076
10.80333	0.068
10.80500	0.059
10.80667	0.075
10.80833	0.081
10.81000	0.072
10.81167	0.064
10.81333	0.077
10.81500	0.082
10.81667	0.075
10.81833	0.066
10.82000	0.076
10.82167	0.080
10.82333	0.071
10.82500	0.067
10.82667	0.082
10.82833	0.086
10.83000	0.080
10.83167	0.068
10.83333	0.080
10.83500	0.083
10.83667	0.073
10.83833	0.061
10.84000	0.071
10.84167	0.077
10.84333	0.069
10.84500	0.059
10.84667	0.073
10.84833	0.077
10.85000	0.068
10.85167	0.054
10.85333	0.067
10.85500	0.075
10.85667	0.069
10.85833	0.056
10.86000	0.069
10.86167	0.077
10.86333	0.075
10.86500	0.065
10.86667	0.078
10.86833	0.083
10.87000	0.076
10.87167	0.064
10.87333	0.075
10.87500	0.083
10.87667	0.080
10.87833	0.065
10.88000	0.077
10.88167	0.087
10.88333	0.080
10.88500	0.063
10.88667	0.072
10.88833	0.078
10.89000	0.072
10.89167	0.061
10.89333	0.073
10.89500	0.086
10.89667	0.083
10.89833	0.071
10.90000	0.079
10.90167	0.088
10.90333	0.085
10.90500	0.073
10.90667	0.077
10.90833	0.084
